Domain,Price,Status,Date,Type,Bids,Platform
scottish.com,155000,SOLD,2021-04-25,Private Seller,0,Afternic
thoughtful.com,150000,SOLD,2021-02-04,Private Seller,0,Saw.com
mules.com,150000,SOLD,2021-02-28,Private Seller,0,Uniregistry
cluster.com,150000,SOLD,2021-03-14,Private Seller,0,Pvt Sale
freedomcare.com,150000,SOLD,2021-04-14,Private Seller,0,Private
float.co,150000,SOLD,2021-09-30,Private Seller,0,Grit Brokerage
eth.so,150000,SOLD,2021-10-20,Private Seller,0,Afternic
chronic.com,150000,SOLD,2021-11-07,Private Seller,0,James Booth
joyy.com,150000,SOLD,2021-12-20,Private Seller,0,Saw.com
meta.so,149000,SOLD,2021-10-05,Private Seller,0,hypernames.co
nfts.com,15000000,SOLD,2022-07-31,Private Seller,0,Domainer.com
connect.com,10000000,SOLD,2022-04-15,Private Seller,0,Private
it.com,3800000,SOLD,2022-06-19,Private Seller,0,DomainBooth.com
chill.com,1600000,SOLD,2022-07-03,Private Seller,0,Private
call.com,1600000,SOLD,2022-08-11,Private Seller,0,Sedo
gems.com,1500000,SOLD,2022-04-24,Private Seller,0,VIP Brokerage
root.com,1300000,SOLD,2022-03-31,Private Seller,0,Private
unlock.com,1228200,SOLD,2022-01-16,Private Seller,0,BestWeb.com
ballet.com,1160235,SOLD,2022-04-21,Private Seller,0,Puneet Agarwal
stable.com,1008925,SOLD,2022-02-13,Private Seller,0,NewReach.com
biontech.com,950000,SOLD,2022-03-27,Private Seller,0,Pvt Sale
bankfirst.com,800000,SOLD,2022-01-30,Private Seller,0,Pvt Sale
retention.com,800000,SOLD,2022-08-15,Private Seller,0,Private
yachts.com,600000,SOLD,2022-06-13,Private Seller,0,Sedo
macro.com,600000,SOLD,2022-09-06,Private Seller,0,Lumis
iw.com,570000,SOLD,2022-06-19,Private Seller,0,NameExperts
gcp.com,550000,SOLD,2022-03-29,Private Seller,0,Sedo
rebate.com,500000,SOLD,2022-12-01,Private Seller,0,Sedo
rebates.com,500000,SOLD,2022-12-01,Private Seller,0,Sedo
lnw.com,475000,SOLD,2022-04-10,Private Seller,0,Pvt Sale
ddl.com,359000,SOLD,2022-07-17,Private Seller,0,Pvt Sale
grt.com,336600,SOLD,2022-07-17,Private Seller,0,Pvt Sale
break.com,315000,SOLD,2022-08-11,Private Seller,0,Namejar.com
801.com,313000,SOLD,2022-08-24,Private Seller,0,GoDaddy
oet.com,300000,SOLD,2022-05-22,Private Seller,0,GetYourDomain
cognitiveautomation.com,260000,SOLD,2022-09-04,Private Seller,0,Pvt Sale
poe.com,260000,SOLD,2022-12-25,Private Seller,0,PerfectName
xmx.com,252000,SOLD,2022-11-17,Private Seller,0,GoDaddy
bobber.com,250000,SOLD,2022-04-24,Private Seller,0,NameExperts
laura.com,250000,SOLD,2022-08-05,Private Seller,0,LegalBrandMarketing
nano.com,250000,SOLD,2022-09-26,Private Seller,0,Private
nickel.com,244000,SOLD,2022-06-30,Private Seller,0,Private
acquire.com,240020,SOLD,2022-11-27,Private Seller,0,Pvt Sale
trauma.org,231000,SOLD,2022-09-09,Private Seller,0,GoDaddy
kindness.com,227002,SOLD,2022-07-17,Private Seller,0,Buckley Media
patience.com,221780,SOLD,2022-07-17,Private Seller,0,Buckley Media
deso.com,220000,SOLD,2022-03-18,Private Seller,0,GoDaddy
gbr.com,206850,SOLD,2022-05-22,Private Seller,0,BuckleyMedia
cybersecurityjobs.com,205000,SOLD,2022-03-11,Private Seller,0,Sedo
yae.com,200000,SOLD,2022-05-22,Private Seller,0,PerfectName
bull.xyz,199888,SOLD,2022-10-20,Private Seller,0,Swetha.xyz
medal.com,185728,SOLD,2022-08-19,Private Seller,0,DropCatch
rake.com,175000,SOLD,2022-09-04,Private Seller,0,SecretBrokerage
blunt.com,175000,SOLD,2022-09-04,Private Seller,0,HQBrokerage
vacanze.it,174644,SOLD,2022-07-22,Private Seller,0,Webinvest.it
reactive.com,168450,SOLD,2022-10-26,Private Seller,0,DropCatch
termin.de,162914,SOLD,2022-04-13,Private Seller,0,Sedo
gian.com,150000,SOLD,2022-05-24,Private Seller,0,Sedo
technologyholdings.com,150000,SOLD,2022-07-03,Private Seller,0,DomainMarket
nexus.xyz,149000,SOLD,2022-09-06,Private Seller,0,DAN.com
lawyersnearme.com,140409,SOLD,2022-06-05,Private Seller,0,Afternic
isign.com,140000,SOLD,2022-02-01,Private Seller,0,Sedo
follow.co,140000,SOLD,2022-11-30,Private Seller,0,Grit Brokerage
quests.com,140000,SOLD,2022-12-25,Private Seller,0,Bassir.io
970.com,136000,SOLD,2022-11-12,Private Seller,0,GoDaddy
ev.fr,126625,SOLD,2022-12-09,Private Seller,0,Sedo
cryptouniversity.com,125000,SOLD,2022-01-16,Private Seller,0,Afternic
proton.org,125000,SOLD,2022-03-23,Private Seller,0,Sedo
elmer.com,125000,SOLD,2022-04-01,Private Seller,0,LegalBrandMarketing
magma.com,125000,SOLD,2022-08-30,Private Seller,0,Private
010.com,121150,SOLD,2022-07-25,Private Seller,0,DropCatch
usa.co,120000,SOLD,2022-02-24,Private Seller,0,DAN.com
plot.co,120000,SOLD,2022-02-28,Private Seller,0,Grit Brokerage
bridge.xyz,120000,SOLD,2022-05-09,Private Seller,0,Afternic
sino.xyz,119911,SOLD,2022-10-14,Private Seller,0,Swetha.xyz
bobby.com,116000,SOLD,2022-03-09,Private Seller,0,GoDaddy
mixed.com,115000,SOLD,2022-06-19,Private Seller,0,Sedo
wrap.xyz,110000,SOLD,2022-04-15,Private Seller,0,Swetha.xyz
betify.com,109958,SOLD,2022-08-29,Private Seller,0,Sedo
alberghi.it,108586,SOLD,2022-11-02,Private Seller,0,WEBINVEST
bitcoinwisdom.com,106005,SOLD,2022-05-22,Private Seller,0,GoDaddy
capital.xyz,105000,SOLD,2022-03-18,Private Seller,0,DomainHacks.com
gaming.io,105000,SOLD,2022-08-14,Private Seller,0,Booth.com
profile.xyz,104000,SOLD,2022-04-16,Private Seller,0,DAN.com
sportsbet.xyz,103910,SOLD,2022-05-15,Private Seller,0,Swetha.xyz
putlocker.com,102499,SOLD,2022-11-12,Private Seller,0,NameJet
auto.ae,101000,SOLD,2022-06-13,Private Seller,0,Sedo
icobench.com,101000,SOLD,2022-08-08,Private Seller,0,GoDaddy
3377.com,101000,SOLD,2022-12-10,Private Seller,0,GoDaddy
yalla.com,100999,SOLD,2022-01-07,Private Seller,0,GoDaddy
viverse.com,100000,SOLD,2022-01-02,Private Seller,0,DomainJunction
mannequin.com,100000,SOLD,2022-01-16,Private Seller,0,BrandPros
wordplay.com,100000,SOLD,2022-02-10,Private Seller,0,Sedo
5k.com,100000,SOLD,2022-03-03,Private Seller,0,GoDaddy
paycell.com,100000,SOLD,2022-05-06,Private Seller,0,Private
ezccindia.org,100000,SOLD,2022-09-10,Private Seller,0,GoDaddy
drive.us,99999,SOLD,2022-02-15,Private Seller,0,Afternic
hot.co.uk,99500,SOLD,2022-09-04,Private Seller,0,SecretBrokerage
m2.com,97121,SOLD,2022-08-04,Private Seller,0,Sedo
sports.gg,96000,SOLD,2022-10-31,Private Seller,0,Media Code LLC
byn.com,94000,SOLD,2022-07-04,Private Seller,0,Flippa
brasil.com,92250,SOLD,2022-01-17,Private Seller,0,Sedo
gran.com,90000,SOLD,2022-01-14,Private Seller,0,Domainhub.com
curable.com,90000,SOLD,2022-01-31,Private Seller,0,LegalBrandMarketing
mountain.io,90000,SOLD,2022-03-23,Private Seller,0,Afternic
knowledgebase.com,90000,SOLD,2022-06-13,Private Seller,0,Sedo
registeredtexan.com,89001,SOLD,2022-09-03,Private Seller,0,GoDaddy
feicui.com,89000,SOLD,2022-01-01,Private Seller,0,GoDaddy
formula.io,88888,SOLD,2022-01-31,Private Seller,0,Park.io
localmotors.com,88000,SOLD,2022-05-07,Private Seller,0,GoDaddy
chat.com,15500000,SOLD,2023-03-28,Private Seller,0,Private
help.com,3000000,SOLD,2023-01-10,Private Seller,0,Above.com
max.com,1800000,SOLD,2023-11-05,Private Seller,0,NameExperts
hurt.com,1500000,SOLD,2023-11-05,Private Seller,0,Private
gld.com,1000000,SOLD,2023-10-10,Private Seller,0,Private
recovery.com,935000,SOLD,2023-12-05,Private Seller,0,Atom.com
you.ai,700000,SOLD,2023-10-06,Private Seller,0,Sedo
ecl.com,600000,SOLD,2023-03-26,Private Seller,0,K-Ventures
socrates.com,600000,SOLD,2023-10-24,Private Seller,0,LegalBrandMarketing
milan.com,460000,SOLD,2023-10-24,Private Seller,0,Namejar.com
pfa.com,450000,SOLD,2023-10-24,Private Seller,0,ApexMoon.com
anyone.com,400000,SOLD,2023-01-19,Private Seller,0,MediaOptions.com
giveaway.com,400000,SOLD,2023-02-22,Private Seller,0,Sedo
betting.online,400000,SOLD,2023-10-19,Private Seller,0,Radix
somewhere.com,400000,SOLD,2023-12-13,Private Seller,0,Private
peace.com,400000,SOLD,2023-12-14,Private Seller,0,Sedo
mod.com,396440,SOLD,2023-09-29,Private Seller,0,Atom.com
tophotels.com,380000,SOLD,2023-03-17,Private Seller,0,Sedo
pfp.com,353000,SOLD,2023-02-21,Private Seller,0,Sedo
aiq.com,325000,SOLD,2023-10-28,Private Seller,0,Sedo
tactic.com,303295,SOLD,2023-02-26,Private Seller,0,Buckley Media
roofs.com,303000,SOLD,2023-05-18,Private Seller,0,Private
txt.com,300000,SOLD,2023-01-27,Private Seller,0,Bassir.io
yourride.com,300000,SOLD,2023-05-14,Private Seller,0,Evergreen.com
vegetarian.com,300000,SOLD,2023-09-24,Private Seller,0,HQBrokerage
rivaclub.com,294888,SOLD,2023-12-29,Private Seller,0,DomainMarket.com
skywin.com,275000,SOLD,2023-01-12,Private Seller,0,Sedo
plans.com,275000,SOLD,2023-08-27,Private Seller,0,Atom.com
hdl.com,260000,SOLD,2023-06-05,Private Seller,0,Buckley Media
stack.ai,258888,SOLD,2023-04-24,Private Seller,0,Afternic
onyx.com,250000,SOLD,2023-03-14,Private Seller,0,Private
bitcoin.ca,250000,SOLD,2023-03-14,Private Seller,0,Private
npc.ai,250000,SOLD,2023-08-04,Private Seller,0,Sedo
whiskey.com,250000,SOLD,2023-11-08,Private Seller,0,Sedo
plunge.com,250000,SOLD,2023-12-17,Private Seller,0,Brannans
healthright.com,210000,SOLD,2023-12-14,Private Seller,0,Domaincracy
fiasco.com,203500,SOLD,2023-09-01,Private Seller,0,LegalBrandMarketing
miri.com,199995,SOLD,2023-11-23,Private Seller,0,Booth.com
palestine.com,194500,SOLD,2023-02-06,Private Seller,0,Above.com
freedomindia.com,191000,SOLD,2023-11-11,Private Seller,0,Dynadot
solarenergy.com,175000,SOLD,2023-07-25,Private Seller,0,Sedo
educate.io,165000,SOLD,2023-06-30,Private Seller,0,Private
nfc.com,160000,SOLD,2023-08-13,Private Seller,0,Private
templated.co,150000,SOLD,2023-06-15,Private Seller,0,Afternic
swiper.com,150000,SOLD,2023-08-24,Private Seller,0,Sedo
throne.com,150000,SOLD,2023-08-27,Private Seller,0,DomainBooth.com
schematic.com,150000,SOLD,2023-09-27,Private Seller,0,LegalBrandMarketing
nuum.com,150000,SOLD,2023-10-11,Private Seller,0,Sedo
hot7.com,150000,SOLD,2023-11-21,Private Seller,0,Sedo
accelerator.com,145050,SOLD,2023-10-20,Private Seller,0,GoDaddy
pdn.com,143000,SOLD,2023-08-04,Private Seller,0,DropCatch
rey.com,140111,SOLD,2023-11-24,Private Seller,0,GoDaddy
coa.com,140000,SOLD,2023-02-10,Private Seller,0,LegalBrandMarketing
casinobonus.com,134000,SOLD,2023-02-15,Private Seller,0,GoDaddy
majoris.com,130000,SOLD,2023-05-14,Private Seller,0,DomainMarket
service.ai,127500,SOLD,2023-07-27,Private Seller,0,Sedo
agents.ai,125000,SOLD,2023-07-23,Private Seller,0,Pvt Sale
hero.io,125000,SOLD,2023-08-13,Private Seller,0,Private
eleven.io,121000,SOLD,2023-12-10,Private Seller,0,Atom.com
myhome.com,120322,SOLD,2023-01-01,Private Seller,0,Pvt Sale
stoneage.com,120200,SOLD,2023-01-20,Private Seller,0,LegalBrandMarketing
secondbrain.com,120000,SOLD,2023-10-22,Private Seller,0,Sedo
io.net,118000,SOLD,2023-08-27,Private Seller,0,DomainsNext
hello.app,115000,SOLD,2023-09-27,Private Seller,0,DAN.com
bc.xyz,110000,SOLD,2023-07-19,Private Seller,0,DAN.com
precise.ai,110000,SOLD,2023-11-21,Private Seller,0,Booth.com
topfx.eu,106209,SOLD,2023-01-06,Private Seller,0,Sedo
nchc.org,106000,SOLD,2023-02-28,Private Seller,0,NameJet
daga.com,106000,SOLD,2023-04-09,Private Seller,0,K-Ventures
nevis.com,100000,SOLD,2023-01-09,Private Seller,0,Sedo
de.fi,100000,SOLD,2023-02-15,Private Seller,0,Domeen.com
anxiety.org,100000,SOLD,2023-07-12,Private Seller,0,Sedo
statistic.com,100000,SOLD,2023-08-27,Private Seller,0,DomainBooth.com
thisav.com,99000,SOLD,2023-01-18,Private Seller,0,Sedo
mo.co,99000,SOLD,2023-10-05,Private Seller,0,MediaOptions.com
archies.com,98400,SOLD,2023-03-26,Private Seller,0,Pvt Sale
appledaily.com,97505,SOLD,2023-10-01,Private Seller,0,DropCatch
w.app,96000,SOLD,2023-06-14,Private Seller,0,Sedo
bezi.com,95000,SOLD,2023-10-12,Private Seller,0,Atom.com
buy.es,93326,SOLD,2023-07-28,Private Seller,0,Sedo
formula.co,92000,SOLD,2023-01-31,Private Seller,0,Grit Brokerage
3377.com,90888,SOLD,2023-12-10,Private Seller,0,GoDaddy
study.ai,90000,SOLD,2023-12-01,Private Seller,0,DAN.com
sanctum.com,88779,SOLD,2023-09-29,Private Seller,0,GoDaddy
ml.cloud,87200,SOLD,2023-11-19,Private Seller,0,Nidoma
engage.ai,86889,SOLD,2023-12-04,Private Seller,0,Dynadot
tranquil.com,85000,SOLD,2023-08-27,Private Seller,0,DomainBooth.com
genie.io,82500,SOLD,2023-10-26,Private Seller,0,Efty
qlar.com,81857,SOLD,2023-11-22,Private Seller,0,Sedo
aigenerator.com,81675,SOLD,2023-05-14,Private Seller,0,DAN.com
teamo.com,80500,SOLD,2023-01-03,Private Seller,0,Sedo
smartblockchain.com,80000,SOLD,2023-02-08,Private Seller,0,Sedo
mybets.com,80000,SOLD,2023-04-09,Private Seller,0,Atom.com
onelineage.com,80000,SOLD,2023-09-28,Private Seller,0,Sedo
grades.com,80000,SOLD,2023-12-03,Private Seller,0,Sedo
poker.club,80000,SOLD,2023-12-03,Private Seller,0,Afternic
culinary.com,80000,SOLD,2023-12-14,Private Seller,0,Sedo
clockwork.xyz,79888,SOLD,2023-05-04,Private Seller,0,Swetha.xyz
789.win,78900,SOLD,2023-12-12,Private Seller,0,Sedo
kulta.com,75000,SOLD,2023-02-27,Private Seller,0,Sedo
rocket.com,14000000,SOLD,2024-09-04,Private Seller,0,Hilco Digital Assets
gold.com,8515000,SOLD,2024-03-11,Private Seller,0,Hilco Digital Assets
shift.com,1365000,SOLD,2024-03-25,Private Seller,0,Hilco Streambank
tp.com,1200000,SOLD,2024-02-10,Private Seller,0,Afternic
bestodds.com,1025000,SOLD,2024-12-31,Private Seller,0,Private
koko.com,1000000,SOLD,2024-08-01,Private Seller,0,Atom.com
fair.com,900000,SOLD,2024-03-25,Private Seller,0,Hilco Streambank
bet.bet,600000,SOLD,2024-02-20,Private Seller,0,TOP.DOMAINS
rural.com,550000,SOLD,2024-05-29,Private Seller,0,GetYourDomain
continue.com,550000,SOLD,2024-08-31,Private Seller,0,LegalBrandMarketing
bagels.com,500000,SOLD,2024-03-18,Private Seller,0,Sedo
gosh.com,475000,SOLD,2024-08-06,Private Seller,0,LegalBrandMarketing
employer.com,450000,SOLD,2024-11-26,Private Seller,0,Private
owen.com,420000,SOLD,2024-08-30,Private Seller,0,GoDaddy
solutions.com,415000,SOLD,2024-08-27,Private Seller,0,Sedo
asap.com,404600,SOLD,2024-09-22,Private Seller,0,Heritage Global Partners
falcons.com,400000,SOLD,2024-09-25,Private Seller,0,Saw.com
oov.com,400000,SOLD,2024-10-22,Private Seller,0,Saw.com
cursor.com,399000,SOLD,2024-12-28,Private Seller,0,Private
babyandbeyond.com,350000,SOLD,2024-01-25,Private Seller,0,BrandLily.com
wwi.com,350000,SOLD,2024-08-10,Private Seller,0,DomainMarket.com
pose.com,302670,SOLD,2024-05-21,Private Seller,0,Defining.com
fsl.com,300000,SOLD,2024-03-17,Private Seller,0,DAN.com
cancel.com,300000,SOLD,2024-08-31,Private Seller,0,LegalBrandMarketing
trill.com,289000,SOLD,2024-10-16,Private Seller,0,Saw.com
galatea.com,275000,SOLD,2024-04-09,Private Seller,0,Private
girlfriend.ai,274610,SOLD,2024-12-24,Private Seller,0,Atom.com
ipl.com,265000,SOLD,2024-06-24,Private Seller,0,Sedo
people.love,255000,SOLD,2024-12-31,Private Seller,0,TOP.DOMAINS
sound.ai,250000,SOLD,2024-02-18,Private Seller,0,Pvt Sale
betz.com,240000,SOLD,2024-12-17,Private Seller,0,Sedo
ala.com,234000,SOLD,2024-01-23,Private Seller,0,Atom.com
boyfriend.ai,230000,SOLD,2024-12-29,Private Seller,0,Afternic
cluck.com,229000,SOLD,2024-10-15,Private Seller,0,Atom.com
timely.com,228825,SOLD,2024-10-30,Private Seller,0,Defining.com
humanity.org,225000,SOLD,2024-05-21,Private Seller,0,Sedo
btc123.com,224000,SOLD,2024-03-09,Private Seller,0,GoDaddy
eze.com,200000,SOLD,2024-01-02,Private Seller,0,LegalBrandMarketing
c8.com,200000,SOLD,2024-06-15,Private Seller,0,GoDaddy
casino.bet,200000,SOLD,2024-10-04,Private Seller,0,Atom.com
please.ai,200000,SOLD,2024-12-22,Private Seller,0,Park.io
fluid.io,199995,SOLD,2024-11-26,Private Seller,0,Afternic
quantum.xyz,199000,SOLD,2024-02-17,Private Seller,0,Afternic
mortgagebroker.com.au,198018,SOLD,2024-10-13,Private Seller,0,Pvt Sale
girlfriend.ai,170000,SOLD,2024-03-01,Private Seller,0,Private
x.game,160000,SOLD,2024-07-01,Private Seller,0,Sedo
defi.app,150000,SOLD,2024-01-16,Private Seller,0,DAN.com
7.io,150000,SOLD,2024-01-19,Private Seller,0,Atom.com
motion.co,150000,SOLD,2024-07-12,Private Seller,0,NamePros Lander
super.net,150000,SOLD,2024-09-23,Private Seller,0,LegalBrandMarketing
mindsprint.com,150000,SOLD,2024-12-09,Private Seller,0,Sedo
luck.io,144261,SOLD,2024-03-29,Private Seller,0,Private
golf.ai,140000,SOLD,2024-03-25,Private Seller,0,Namecheap
69bet.com,140000,SOLD,2024-07-04,Private Seller,0,Sedo
debounce.com,140000,SOLD,2024-09-08,Private Seller,0,Private
blueprint.ai,130000,SOLD,2024-08-25,Private Seller,0,Booth.com
riki.com,130000,SOLD,2024-08-30,Private Seller,0,Atom.com
cv.co,130000,SOLD,2024-09-04,Private Seller,0,Sedo
win.ai,130000,SOLD,2024-11-06,Private Seller,0,Namecheap
betex.com,129995,SOLD,2024-10-04,Private Seller,0,Sedo
crypto.co.uk,129048,SOLD,2024-08-16,Private Seller,0,Sedo
0.io,125000,SOLD,2024-01-21,Private Seller,0,Private
auger.com,125000,SOLD,2024-08-11,Private Seller,0,Atom.com
fapo.com,121999,SOLD,2024-08-22,Private Seller,0,DomainMan.com / Atom.com
euc.com,121751,SOLD,2024-06-19,Private Seller,0,QEIP.com
sehatq.com,121000,SOLD,2024-12-17,Private Seller,0,GoDaddy
remember.co,120000,SOLD,2024-03-08,Private Seller,0,NamePros Lander
fantasy.ai,120000,SOLD,2024-06-02,Private Seller,0,Namecheap
variant.com,118001,SOLD,2024-04-08,Private Seller,0,GoDaddy
review.ai,115000,SOLD,2024-11-06,Private Seller,0,Namecheap
paragon.co,112500,SOLD,2024-05-17,Private Seller,0,NamePros Lander
cognition.ai,110000,SOLD,2024-03-14,Private Seller,0,Private
profile.net,108897,SOLD,2024-02-06,Private Seller,0,DAN.com
photobooth.com,108456,SOLD,2024-01-24,Private Seller,0,Sedo
evo.io,105000,SOLD,2024-06-14,Private Seller,0,LegalBrandMarketing
crew.ai,104900,SOLD,2024-05-09,Private Seller,0,Namecheap
tachat.com,104197,SOLD,2024-12-27,Private Seller,0,Sedo
telepath.com,100501,SOLD,2024-06-30,Private Seller,0,Namecheap
vision.ai,100000,SOLD,2024-01-01,Private Seller,0,Dynadot
sandbagger.com,100000,SOLD,2024-04-14,Private Seller,0,Afternic
rkx.com,100000,SOLD,2024-05-31,Private Seller,0,Sedo
open.network,100000,SOLD,2024-06-03,Private Seller,0,MetaAssets.com
spring.net,100000,SOLD,2024-08-06,Private Seller,0,LegalBrandMarketing
snitch.com,100000,SOLD,2024-08-23,Private Seller,0,Afternic
sydneytools.com,100000,SOLD,2024-10-22,Private Seller,0,Sedo
quests.com,100000,SOLD,2024-11-06,Private Seller,0,Bassir.io
mapy.com,100000,SOLD,2024-11-24,Private Seller,0,Above.com
paycard.com,100000,SOLD,2024-12-20,Private Seller,0,Sedo
stable.xyz,100000,SOLD,2024-12-26,Private Seller,0,Afternic
x.ar,99888,SOLD,2024-04-26,Private Seller,0,Sedo
create.xyz,95868,SOLD,2024-10-01,Private Seller,0,DAN.com
twin.ai,95000,SOLD,2024-07-04,Private Seller,0,Sedo
fg.org,95000,SOLD,2024-07-09,Private Seller,0,Sedo
articulate.ai,95000,SOLD,2024-12-19,Private Seller,0,Namecheap
invent.ai,94900,SOLD,2024-04-16,Private Seller,0,Namecheap
games.gg,90000,SOLD,2024-02-28,Private Seller,0,DAN.com
eclipse.xyz,90000,SOLD,2024-03-11,Private Seller,0,Efty.com
miami.org,90000,SOLD,2024-04-08,Private Seller,0,Sedo
travelagent.ai,90000,SOLD,2024-10-01,Private Seller,0,Namecheap
llantas.com,90000,SOLD,2024-10-12,Private Seller,0,GoDaddy
ai.com,70000000,SOLD,2025-04-10,Private Seller,0,GetYourDomain.com
icon.com,12000000,SOLD,2025-04-24,Private Seller,0,Hilco Digital Assets
commerce.com,2200000,SOLD,2025-02-18,Private Seller,0,GetYourDomain.com
fuse.com,2129509,SOLD,2025-05-20,Private Seller,0,Hilco/Pollock Fund
anything.com,2000000,SOLD,2025-12-12,Private Seller,0,Private
sword.com,1500000,SOLD,2025-07-06,Private Seller,0,LegalBrandMarketing
skins.com,1459450,SOLD,2025-11-19,Private Seller,0,QEIP.com
gx.com,1200000,SOLD,2025-03-11,Private Seller,0,Sedo
slash.com,1000000,SOLD,2025-05-22,Private Seller,0,Snagged.com
zh.com,1000000,SOLD,2025-08-01,Private Seller,0,Sedo
double.com,980000,SOLD,2025-03-10,Private Seller,0,Sedo
spend.com,802500,SOLD,2025-01-23,Private Seller,0,DropCatch
divinity.com,795000,SOLD,2025-09-15,Private Seller,0,Atom.com
wisdom.ai,750000,SOLD,2025-10-13,Private Seller,0,Grit Brokerage
nolimit.com,723000,SOLD,2025-10-14,Private Seller,0,Sedo
arch.com,701000,SOLD,2025-04-13,Private Seller,0,Private
abtc.com,699999,SOLD,2025-04-08,Private Seller,0,Afternic
mine.com,680000,SOLD,2025-04-28,Private Seller,0,DropCatch
pack.com,600000,SOLD,2025-01-11,Private Seller,0,Sedo
cloud.ai,600000,SOLD,2025-07-02,Private Seller,0,GoDaddy
hsm.com,550000,SOLD,2025-11-09,Private Seller,0,K-Ventures
dollars.com,500000,SOLD,2025-06-16,Private Seller,0,Sedo
fanbase.com,431400,SOLD,2025-02-05,Private Seller,0,fruits.co
ferienhaus.de,414156,SOLD,2025-07-16,Private Seller,0,Sedo
blockchain.ai,405000,SOLD,2025-10-12,Private Seller,0,Namecheap
carbonenergy.com,400000,SOLD,2025-06-18,Private Seller,0,Nametra.com
lotus.ai,400000,SOLD,2025-11-18,Private Seller,0,Brandforce
r.org,375000,SOLD,2025-07-06,Private Seller,0,LegalBrandMarketing
tyres.co.uk,373467,SOLD,2025-01-26,Private Seller,0,Sedo
law.ai,350000,SOLD,2025-08-16,Private Seller,0,Sedo
nickel.com,325000,SOLD,2025-11-23,Private Seller,0,NameExperts
therapy.org,324990,SOLD,2025-07-22,Private Seller,0,Private
rush.ai,300000,SOLD,2025-05-09,Private Seller,0,Atom.com
footage.com,300000,SOLD,2025-07-11,Private Seller,0,Sedo
adapt.ai,300000,SOLD,2025-08-29,Private Seller,0,Private
mayan.com,300000,SOLD,2025-11-13,Private Seller,0,Spaceship.com
gamefi.com,300000,SOLD,2025-12-24,Private Seller,0,Atom.com
metawatch.com,289995,SOLD,2025-12-18,Private Seller,0,Afternic
super.xyz,287607,SOLD,2025-09-05,Private Seller,0,Atom.com
uig.com,280000,SOLD,2025-03-20,Private Seller,0,Telepathy.com
backpage.com,259500,SOLD,2025-02-24,Private Seller,0,DropCatch
directresponse.com,252500,SOLD,2025-07-11,Private Seller,0,DropCatch
crypto.bot,250000,SOLD,2025-07-13,Private Seller,0,Sedo
aitools.com,238000,SOLD,2025-07-20,Private Seller,0,Guta.com
seed.ai,225000,SOLD,2025-05-13,Private Seller,0,Atom.com
breeze.ai,225000,SOLD,2025-05-22,Private Seller,0,Afternic
sim.ai,220000,SOLD,2025-07-22,Private Seller,0,Private
mb.io,220000,SOLD,2025-11-23,Private Seller,0,K-Ventures
serp.com,210000,SOLD,2025-07-31,Private Seller,0,Afternic
ace.ai,205000,SOLD,2025-02-21,Private Seller,0,Atom.com
zip.ai,200000,SOLD,2025-03-27,Private Seller,0,Afternic
linea.com,200000,SOLD,2025-04-30,Private Seller,0,NameJet
rank.ai,200000,SOLD,2025-06-17,Private Seller,0,Spaceship.com
ai.tv,200000,SOLD,2025-10-16,Private Seller,0,Saw.com
youcoin.com,198000,SOLD,2025-06-08,Private Seller,0,Afternic
candidly.com,176943,SOLD,2025-02-05,Private Seller,0,Defining.com
indiana.com,167810,SOLD,2025-11-23,Private Seller,0,TLDBrokerage.com
veramed.com,167500,SOLD,2025-10-15,Private Seller,0,DomainMarket.com
turbo.ai,165000,SOLD,2025-03-30,Private Seller,0,Namecheap
export.com,163000,SOLD,2025-08-24,Private Seller,0,Canavas Media
nova.co,160000,SOLD,2025-11-05,Private Seller,0,NamePros Lander
smartchoice.com,155000,SOLD,2025-07-24,Private Seller,0,Afternic
weather.ai,150000,SOLD,2025-02-12,Private Seller,0,Lumis
os.ai,150000,SOLD,2025-03-12,Private Seller,0,Afternic
hechoenmexico.com,150000,SOLD,2025-04-13,Private Seller,0,Afternic
okp.com,150000,SOLD,2025-06-25,Private Seller,0,Dynadot
grid.xyz,150000,SOLD,2025-06-26,Private Seller,0,Afternic
my.bet,150000,SOLD,2025-07-06,Private Seller,0,Afternic
haggle.com,150000,SOLD,2025-08-24,Private Seller,0,Sedo
beside.com,150000,SOLD,2025-09-21,Private Seller,0,Sedo
intelligence.xyz,150000,SOLD,2025-09-30,Private Seller,0,Afternic
leo.ai,150000,SOLD,2025-12-18,Private Seller,0,Atom.com
tempo.xyz,149888,SOLD,2025-06-16,Private Seller,0,Afternic
bet55.com,145000,SOLD,2025-03-31,Private Seller,0,Snapnames
samba.com,143000,SOLD,2025-01-31,Private Seller,0,NameJet
441.com,139000,SOLD,2025-04-05,Private Seller,0,GoDaddy
rwa.exchange,135000,SOLD,2025-12-19,Private Seller,0,Spaceship.com
etra.com,132500,SOLD,2025-12-29,Private Seller,0,GoDaddy
coches.es,131059,SOLD,2025-03-11,Private Seller,0,Sedo
diffs.com,131057,SOLD,2025-11-30,Private Seller,0,Sedo
ausgov.com,130000,SOLD,2025-09-26,Private Seller,0,DomainMarket.com
releaf.com,128000,SOLD,2025-09-02,Private Seller,0,Private
territory.com,125625,SOLD,2025-08-06,Private Seller,0,Namecheap
crossfire.com,125000,SOLD,2025-06-19,Private Seller,0,Afternic
